id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,scientificName,taxonRank,reportingStatus,has_voucher,introduction_status,species,subspecies,variety,nameStatus,inSummary,direct_solow_ep
77183,51769,Gaillardia aristata,great blanketflower,species,https://static.inaturalist.org/photos/287734595/medium.jpg,Gaillardia aristata,species,new,0,native,aristata,"","",accepted,1,0
77224,60958,Gamochaeta ustulata,featherweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/113236768/medium.jpeg,Gamochaeta ustulata,species,new,0,exotic,ustulata,"","",accepted,1,0
77427,52794,Holcus mollis,creeping velvet grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/409425154/medium.jpeg,Holcus mollis,species,confirmed,1,exotic,mollis,"","",accepted,1,0.143
77484,52761,Hypericum scouleri,Scouler's St. John's wort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/106957767/medium.jpg,Hypericum scouleri,species,confirmed,1,native,scouleri,"","",accepted,1,0.026
77486,72191,Idahoa scapigera,Scapose Scalepod,species,https://inaturalist-open-data.s3.amazonaws.com/photos/486217436/medium.jpeg,Idahoa scapigera,species,confirmed,1,native,scapigera,"","",accepted,1,0.014
77509,72195,Isatis tinctoria,woad,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7456120/medium.jpeg,Isatis tinctoria,species,new,0,exotic,tinctoria,"","",accepted,1,0.029
77577,52643,Juncus laccatus,shiny rush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/39169377/medium.jpeg,Juncus laccatus,species,unconfirmed,1,native,laccatus,"","",accepted,1,0.385
77616,53106,Lactuca biennis,tall blue lettuce,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3120987/medium.jpg,Lactuca biennis,species,new,0,native,biennis,"","",accepted,1,0
77663,47203,Lepidium campestre,field peppergrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/39438427/medium.jpeg,Lepidium campestre,species,confirmed,1,exotic,campestre,"","",accepted,1,1
77666,47203,Lepidium densiflorum,Common Peppergrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/18320335/medium.jpg,Lepidium densiflorum,species,confirmed,1,native,densiflorum,"","",accepted,1,0.027
77669,47203,Lepidium heterophyllum,Smith's Cress,species,https://static.inaturalist.org/photos/22188245/medium.jpeg,Lepidium heterophyllum,species,confirmed,1,exotic,heterophyllum,"","",accepted,1,0
77676,47203,Lepidium virginicum,Virginia pepperweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/261618000/medium.jpeg,Lepidium virginicum ssp. pubescens,species,confirmed,1,native,virginicum,"","",accepted,1,0
77744,48928,Lilium columbianum,Columbia lily,species,https://inaturalist-open-data.s3.amazonaws.com/photos/524734292/medium.jpg,Lilium columbianum,species,confirmed,1,native,columbianum,"","",accepted,1,0
77843,72221,Luina hypoleuca,Littleleaf Silverback,species,https://inaturalist-open-data.s3.amazonaws.com/photos/247299883/medium.jpeg,Luina hypoleuca,species,confirmed,1,native,hypoleuca,"","",accepted,1,0
77915,60208,Lycopus uniflorus,northern bugleweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1059869/medium.JPG,Lycopus uniflorus,species,confirmed,1,native,uniflorus,"","",accepted,1,0
77965,52845,Matricaria chamomilla,German Chamomile,species,https://inaturalist-open-data.s3.amazonaws.com/photos/528185258/medium.jpg,Matricaria chamomilla,species,new,0,exotic,chamomilla,"","",accepted,1,0
77990,54570,Mentha aquatica,watermint,species,https://inaturalist-open-data.s3.amazonaws.com/photos/58267279/medium.jpg,Mentha aquatica,species,new,1,exotic,aquatica,"","",accepted,1,0
77991,54570,Mentha canadensis,Canada mint,species,https://static.inaturalist.org/photos/226556094/medium.jpg,Mentha canadensis,species,confirmed,1,native,canadensis,"","",accepted,1,0.016
77993,54570,Mentha suaveolens,Apple Mint,species,https://static.inaturalist.org/photos/22266687/medium.jpeg,Mentha suaveolens,species,new,1,exotic,suaveolens,"","",accepted,1,0
78174,54332,Nasturtium officinale,watercress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/203236672/medium.jpeg,Nasturtium officinale,species,confirmed,1,exotic,officinale,"","",accepted,1,0
78296,53167,Osmorhiza purpurea,Purple Sweet-cicely,species,https://inaturalist-open-data.s3.amazonaws.com/photos/178241762/medium.jpg,Osmorhiza purpurea,species,unconfirmed,1,native,purpurea,"","",accepted,1,0.693
78325,54923,Packera macounii,siskiyou mountains ragwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/42800652/medium.jpeg,Packera macounii,species,confirmed,1,native,macounii,"","",accepted,1,0.03
78337,60301,Panicum capillare,witch grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/297637091/medium.jpeg,Panicum capillare,species,confirmed,1,native,capillare,"","",accepted,1,0.02
78340,60301,Panicum miliaceum,Proso Millet,species,https://inaturalist-open-data.s3.amazonaws.com/photos/436906957/medium.jpeg,Panicum miliaceum,species,confirmed,1,exotic,miliaceum,"","",accepted,1,0.029
78346,52504,Papaver somniferum,opium poppy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/223924155/medium.jpg,Papaver somniferum,species,new,1,exotic,somniferum,"","",accepted,1,0
78450,61787,Persicaria amphibia,water smartweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/61212580/medium.jpeg,Persicaria amphibia,species,confirmed,1,native,amphibia,"","",accepted,1,0
78452,61787,Persicaria hydropiper,waterpepper,species,https://inaturalist-open-data.s3.amazonaws.com/photos/238043925/medium.jpg,Persicaria hydropiper,species,unconfirmed,1,exotic,hydropiper,"","",accepted,1,0.201
78453,61787,Persicaria hydropiperoides,swamp smartweed,species,https://static.inaturalist.org/photos/553514583/medium.jpg,Persicaria hydropiperoides,species,confirmed,1,native,hydropiperoides,"","",accepted,1,0.018
78637,52809,Poa confinis,beach bluegrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/396808123/medium.jpg,Poa confinis,species,confirmed,1,native,confinis,"","",accepted,1,0.007
78647,52809,Poa macrantha,Largeflower Dune Bluegrass,species,https://static.inaturalist.org/photos/322962571/medium.jpeg,Poa macrantha,species,unconfirmed,1,native,macrantha,"","",accepted,1,0.735
78728,53186,Potentilla gracilis,slender cinquefoil,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8401365/medium.jpeg,Potentilla gracilis,species,confirmed,0,native,gracilis,"","",accepted,1,0
78740,53186,Potentilla rivalis,brook cinquefoil,species,https://inaturalist-open-data.s3.amazonaws.com/photos/161133935/medium.jpg,Potentilla rivalis,"","",0,native,rivalis,"","",accepted,1,0
78765,53078,Pseudognaphalium thermale,Northwestern rabbit-tobacco,species,https://inaturalist-open-data.s3.amazonaws.com/photos/426566375/medium.jpg,Pseudognaphalium thermale,species,new,0,native,thermale,"","",accepted,1,0
78770,53189,Psilocarphus elatior,tall woolly-marbles,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12353966/medium.jpeg,Psilocarphus elatior,species,confirmed,1,native,elatior,"","",accepted,1,0
78780,60311,Puccinellia distans,european alkali grass,species,https://static.inaturalist.org/photos/405007861/medium.jpg,Puccinellia distans,species,new,0,exotic,distans,"","",accepted,1,0
78782,60311,Puccinellia lemmonii,lemmon's alkali grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/146266487/medium.jpg,Puccinellia lemmonii,species,unconfirmed,1,unknown,lemmonii,"","",accepted,1,0.355
78783,60311,Puccinellia nutkaensis,alaska alkali grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/211333686/medium.jpeg,Puccinellia nutkaensis,species,confirmed,1,native,nutkaensis,"","",accepted,1,0.009
78785,60311,Puccinellia pumila,dwarf alkali grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/396350199/medium.jpg,Puccinellia pumila,species,unconfirmed,1,native,pumila,"","",accepted,1,0.488
78876,54677,Rorippa curvipes,Rocky Mountain Yellowcress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/98460223/medium.jpg,Rorippa curvipes,species,unconfirmed,1,native,curvipes,"","",accepted,1,0.916
78893,47544,Rubus nivalis,snow dwarf bramble,species,https://inaturalist-open-data.s3.amazonaws.com/photos/387104461/medium.jpg,Rubus nivalis,"",unconfirmed,1,native,nivalis,"","",accepted,1,0.748
78931,52617,Salicornia pacifica,Pacific Glasswort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/226636196/medium.jpg,Salicornia pacifica,species,new,1,native,pacifica,"","",accepted,1,0
78985,55434,Saxifraga cespitosa,tufted saxifrage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/227955/medium.jpg,Saxifraga cespitosa,species,confirmed,1,native,cespitosa,"","",accepted,1,0
79002,49371,Scirpus cyperinus,woolgrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/9233128/medium.jpeg,Scirpus cyperinus,species,new,0,native,cyperinus,"","",accepted,1,0.25
79021,72355,Secale cereale,rye,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8346266/medium.jpeg,Secale cereale,species,new,1,exotic,cereale,"","",accepted,1,0.129
79026,55735,Sedum lanceolatum,Lanceleaf Stonecrop,species,https://inaturalist-open-data.s3.amazonaws.com/photos/137304131/medium.jpeg,Sedum lanceolatum,species,confirmed,1,native,lanceolatum,"","",accepted,1,0
79030,55735,Sedum oreganum,Oregon Stonecrop,species,https://inaturalist-open-data.s3.amazonaws.com/photos/47196326/medium.jpg,Sedum oreganum,species,confirmed,1,native,oreganum,"","",accepted,1,0.008
79033,55735,Sedum stenopetalum,Wormleaf Stonecrop,species,https://inaturalist-open-data.s3.amazonaws.com/photos/287382161/medium.jpeg,Sedum stenopetalum,species,unconfirmed,1,native,stenopetalum,"","",accepted,1,0.583
79070,50055,Setaria viridis,Green Bristle Grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/453056490/medium.jpeg,Setaria viridis,species,new,0,exotic,viridis,"","",accepted,1,0
79125,53267,Sisymbrium loeselii,False London-rocket,species,https://inaturalist-open-data.s3.amazonaws.com/photos/379680053/medium.jpeg,Sisymbrium loeselii,species,unconfirmed,1,exotic,loeselii,"","",accepted,1,0.396
79129,49917,Sisyrinchium idahoense,Idaho Blue-eyed Grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/130639358/medium.jpg,Sisyrinchium idahoense,species,confirmed,1,native,idahoense,"","",accepted,1,0
79156,53270,Sonchus arvensis,Perennial Sow Thistle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/144595749/medium.jpeg,Sonchus arvensis,species,new,0,exotic,arvensis,"","",accepted,1,0
79325,72390,Teesdalia nudicaulis,Shepherd's Cress,species,https://static.inaturalist.org/photos/22207120/medium.jpeg,Teesdalia nudicaulis,species,confirmed,1,exotic,nudicaulis,"","",accepted,1,0
79358,72396,Thlaspi arvense,field penny-cress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/169773188/medium.jpg,Thlaspi arvense,species,confirmed,1,exotic,arvense,"","",accepted,1,0.008
79441,52843,Tripleurospermum inodorum,scentless mayweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/571211/medium.jpg,Tripleurospermum inodorum,species,confirmed,1,exotic,inodorum,"","",accepted,1,0
79460,72416,Turritis glabra,Tower Mustard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/138967320/medium.jpeg,Turritis glabra,species,confirmed,1,exotic,glabra,"","",accepted,1,0
79465,57861,Utricularia macrorhiza,common bladderwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/174830488/medium.jpg,Utricularia vulgaris ssp. macrorhiza,species,confirmed,1,native,macrorhiza,"","",unaccepted,1,0
79466,57861,Utricularia minor,Lesser Bladderwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/34062/medium.jpg,Utricularia minor,"",unconfirmed,0,native,minor,"","",accepted,1,0.561
79470,48353,Vaccinium cespitosum,dwarf bilberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/233315686/medium.jpeg,Vaccinium caespitosum,species,confirmed,1,native,cespitosum,"","",unaccepted,1,0.009
79510,50829,Viola howellii,Howell's violet,species,https://inaturalist-open-data.s3.amazonaws.com/photos/128409402/medium.jpeg,Viola howellii,species,unconfirmed,1,native,howellii,"","",accepted,1,0.832
79514,50829,Viola palustris,alpine marsh violet,species,https://inaturalist-open-data.s3.amazonaws.com/photos/19208813/medium.jpeg,Viola palustris,species,new,0,native,palustris,"","",accepted,1,0.022
79516,50829,Viola praemorsa,Canary Violet,species,https://static.inaturalist.org/photos/55221025/medium.jpeg,Viola nuttallii var. praemorsa,species,confirmed,1,native,praemorsa,"","",unaccepted,1,0
79646,58346,Bolboschoenus maritimus paludosus,saltmarsh bulrush,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/132800264/medium.jpeg,Bolboschoenus maritimus ssp. paludosus,subspecies,confirmed,1,native,maritimus,Bolboschoenus maritimus paludosus,"",accepted,1,0
79781,57166,Danthonia intermedia intermedia,intermediate oat grass,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/1432556/medium.jpg,Danthonia intermedia ssp. intermedia,species,unconfirmed,1,native,intermedia,Danthonia intermedia intermedia,"",accepted,1,0.209
79899,60385,Gentianella amarella acuta,northern gentian,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/4194581/medium.jpg,Gentianella amarella ssp. acuta,"","",0,native,amarella,Gentianella amarella acuta,"",accepted,1,0
79928,72146,Glehnia littoralis leiocarpa,american glehnia,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/134724637/medium.jpeg,Glehnia littoralis ssp. leiocarpa,subspecies,confirmed,1,native,littoralis,Glehnia littoralis leiocarpa,"",accepted,1,0
79959,52643,Juncus balticus ater,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/21781558/medium.jpeg,Juncus balticus ssp. ater,subspecies,confirmed,1,native,balticus,Juncus balticus ater,"",accepted,1,0
80006,55796,Luzula parviflora fastigiata,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/12436520/medium.jpeg,Luzula parviflora ssp. fastigiata,species,new,0,native,parviflora,Luzula parviflora fastigiata,"",accepted,1,0
80164,47752,Polystichum imbricans imbricans,"",subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/882385/medium.jpg,Polystichum imbricans ssp. imbricans,subspecies,confirmed,1,native,imbricans,Polystichum imbricans imbricans,"",accepted,1,0
80373,71982,Arenaria serpyllifolia serpyllifolia,thymeleaf sandwort,variety,https://static.inaturalist.org/photos/1906851/medium.JPG,Arenaria serpyllifolia var. serpyllifolia,variety,confirmed,1,exotic,serpyllifolia,"",Arenaria serpyllifolia serpyllifolia,accepted,1,0.009
80381,71989,Aruncus dioicus acuminatus,Common Goat's-beard,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/948246/medium.jpg,Aruncus dioicus var. acuminatus,variety,new,0,native,dioicus,"",Aruncus dioicus acuminatus,accepted,1,0
80658,52734,Cyperus esculentus leptostachyus,field nut sedge,variety,https://static.inaturalist.org/photos/155995/medium.jpg,Cyperus esculentus var. leptostachyus,species,new,1,exotic,esculentus,"",Cyperus esculentus leptostachyus,accepted,1,0.115
80687,72105,Dulichium arundinaceum arundinaceum,Three-way Sedge,variety,https://static.inaturalist.org/photos/157259/medium.jpg,Dulichium arundinaceum var. arundinaceum,species,confirmed,1,native,arundinaceum,"",Dulichium arundinaceum arundinaceum,accepted,1,0.018
80908,55751,Geum macrophyllum macrophyllum,Largeleaf Avens,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/27916561/medium.jpeg,Geum macrophyllum var. macrophyllum,variety,confirmed,1,native,macrophyllum,"",Geum macrophyllum macrophyllum,accepted,1,0
80941,53415,Holodiscus discolor discolor,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/249855819/medium.jpeg,Holodiscus discolor var. discolor,variety,confirmed,1,native,discolor,"",Holodiscus discolor discolor,accepted,1,0
81015,50321,Lathyrus nevadensis nevadensis,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/1502701/medium.jpg,Lathyrus nevadensis var. nevadensis,variety,confirmed,1,native,nevadensis,"",Lathyrus nevadensis nevadensis,accepted,1,0
81075,47121,Lupinus polyphyllus pallidipes,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/201747604/medium.jpg,Lupinus polyphyllus var. pallidipes,variety,confirmed,1,native,polyphyllus,"",Lupinus polyphyllus pallidipes,accepted,1,0
81080,55796,Luzula comosa laxa,"",variety,https://static.inaturalist.org/photos/8088549/medium.jpg,Luzula comosa var. laxa,variety,confirmed,1,native,comosa,"",Luzula comosa laxa,accepted,1,0.045
81155,72262,Olsynium douglasii douglasii,Douglas' grasswidow,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/772796/medium.jpg,Olsynium douglasii var. douglasii,variety,confirmed,1,native,douglasii,"",Olsynium douglasii douglasii,accepted,1,0
81358,53453,Salix lasiandra lasiandra,Pacific Willow,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/291958/medium.JPG,Salix lasiandra var. lasiandra,variety,confirmed,1,native,lasiandra,"",Salix lasiandra lasiandra,accepted,1,0
84281,53204,Clinopodium vulgare,Wild Basil,species,https://inaturalist-open-data.s3.amazonaws.com/photos/229234412/medium.jpg,Clinopodium vulgare,species,new,0,exotic,vulgare,"","",accepted,1,0.6
122970,56955,Helianthus tuberosus,Jerusalem artichoke,species,https://inaturalist-open-data.s3.amazonaws.com/photos/47843108/medium.jpg,Helianthus tuberosus,species,confirmed,1,exotic,tuberosus,"","",accepted,1,0.5
124526,55365,Grindelia integrifolia,Puget sound gumweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/85191/medium.jpg,Grindelia integrifolia,species,confirmed,1,native,integrifolia,"","",accepted,1,0
126560,48353,Vaccinium oxycoccos,bog cranberry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/394151752/medium.jpeg,Vaccinium oxycoccos,species,new,1,native,oxycoccos,"","",accepted,1,0.071
126808,47351,Prunus mahaleb,St Lucie Cherry,species,https://inaturalist-open-data.s3.amazonaws.com/photos/595804246/medium.jpg,Prunus mahaleb,species,new,0,exotic,mahaleb,"","",accepted,1,0.333
127005,51901,Antennaria neglecta,Field Pussytoes,species,https://inaturalist-open-data.s3.amazonaws.com/photos/282643574/medium.jpg,Antennaria neglecta,"",unconfirmed,1,native,neglecta,"","",accepted,1,0.317
127480,51229,Stachys byzantina,woolly hedgenettle,species,https://static.inaturalist.org/photos/393024630/medium.jpg,Stachys byzantina,species,new,0,exotic,byzantina,"","",accepted,1,0.143
128770,50619,Fritillaria camschatcensis,Rice root,species,https://static.inaturalist.org/photos/450777731/medium.jpeg,Fritillaria camschatcensis,species,new,0,native,camschatcensis,"","",accepted,1,0
129018,52797,Hordeum pusillum,little barley,species,https://static.inaturalist.org/photos/276826771/medium.jpg,Hordeum pusillum,species,unconfirmed,1,native,pusillum,"","",accepted,1,0.898
129038,55779,Petasites japonicus,Giant Butterbur,species,https://inaturalist-open-data.s3.amazonaws.com/photos/62680423/medium.jpg,Petasites japonicus,species,new,0,exotic,japonicus,"","",accepted,1,0
129855,129856,Neslia paniculata,ball mustard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/932942/medium.jpg,Neslia paniculata,species,unconfirmed,1,exotic,paniculata,"","",accepted,1,0.83
130192,56955,Helianthus maximiliani,Maximilian sunflower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1456982/medium.JPG,Helianthus maximiliani,species,unconfirmed,1,native,maximiliani,"","",accepted,1,0.806
130228,53095,Heracleum mantegazzianum,Giant Hogweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/139805841/medium.jpg,Heracleum mantegazzianum,species,confirmed,1,exotic,mantegazzianum,"","",accepted,1,0
130989,58827,Euthamia graminifolia,flat-topped goldenrod,species,https://inaturalist-open-data.s3.amazonaws.com/photos/150464520/medium.jpg,Euthamia graminifolia,species,new,0,native,graminifolia,"","",accepted,1,0.833
133036,60208,Lycopus europaeus,European water-horehound,species,https://inaturalist-open-data.s3.amazonaws.com/photos/402544083/medium.jpeg,Lycopus europaeus,species,new,0,exotic,europaeus,"","",accepted,1,0.333
135408,47851,Quercus cerris,Turkey Oak,species,https://inaturalist-open-data.s3.amazonaws.com/photos/223900527/medium.jpeg,Quercus cerris,species,unconfirmed,1,exotic,cerris,"","",accepted,1,0.568
136366,53082,Gnaphalium uliginosum,marsh cudweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/576278475/medium.jpg,Gnaphalium uliginosum,species,confirmed,1,exotic,uliginosum,"","",accepted,1,0
140213,52713,Calamagrostis inexpansa,Northern Reedgrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/264918060/medium.jpeg,Calamagrostis stricta ssp. inexpansa,subspecies,confirmed,1,native,inexpansa,"","",unaccepted,1,0.02
153478,48493,Delphinium menziesii menziesii,Puget Sound Larkspur,subspecies,"",Delphinium menziesii var. menziesii,variety,confirmed,1,native,menziesii,Delphinium menziesii menziesii,"",accepted,1,0
155848,155847,Thinopyrum intermedium,Intermediate Wheatgrass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/245139601/medium.jpg,Thinopyrum intermedium,species,new,0,exotic,intermedium,"","",accepted,1,0.167
158406,51901,Antennaria anaphaloides,Handsome Pussytoes,species,https://inaturalist-open-data.s3.amazonaws.com/photos/200824693/medium.jpg,Antennaria anaphaloides,"","",1,native,anaphaloides,"","",accepted,1,0
158615,156879,Argentina anserina,common silverweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/43334473/medium.jpeg,Potentilla anserina,species,new,0,native,anserina,"","",unaccepted,1,0
159470,52701,Bromus pacificus,Pacific Brome,species,https://inaturalist-open-data.s3.amazonaws.com/photos/265745738/medium.jpeg,Bromus pacificus,species,unconfirmed,1,native,pacificus,"","",accepted,1,0.317
159732,72028,Camelina sativa,Gold-of-pleasure,species,https://inaturalist-open-data.s3.amazonaws.com/photos/503172/medium.jpg,Camelina sativa,species,unconfirmed,1,exotic,sativa,"","",accepted,1,0.736
159806,156963,Canadanthus modestus,Great Northern Aster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/310585724/medium.jpg,Canadanthus modestus,species,new,0,native,modestus,"","",accepted,1,0.091
159833,49652,Cardamine corymbosa,New Zealand bittercress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/69165224/medium.jpeg,Cardamine corymbosa,species,new,1,exotic,corymbosa,"","",accepted,1,0.812
160697,49877,Clematis vitalba,Old man's beard,species,https://inaturalist-open-data.s3.amazonaws.com/photos/218591388/medium.jpeg,Clematis vitalba,species,new,0,exotic,vitalba,"","",accepted,1,0
161280,56932,Cuscuta pentagona,Five Angled Dodder,species,https://inaturalist-open-data.s3.amazonaws.com/photos/422857240/medium.jpeg,Cuscuta pentagona,"",unconfirmed,1,native,pentagona,"","",accepted,1,0.612
161664,48493,Delphinium elatum,Alpine Larkspur,species,https://inaturalist-open-data.s3.amazonaws.com/photos/45762201/medium.jpeg,Delphinium elatum,species,new,0,exotic,elatum,"","",accepted,1,0.036
162281,52792,Elymus hirsutus,Boreal Wild Rye,species,https://inaturalist-open-data.s3.amazonaws.com/photos/464248404/medium.jpeg,Elymus hirsutus,species,unconfirmed,1,native,hirsutus,"","",accepted,1,0.523
163222,47407,Genista tinctoria,Dyer's Greenweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/81976638/medium.jpeg,Genista tinctoria,species,new,1,exotic,tinctoria,"","",accepted,1,0.122
163261,47701,Geranium ibericum,Caucasian Crane's-bill,species,https://static.inaturalist.org/photos/547548455/medium.jpg,Geranium ibericum,species,unconfirmed,1,exotic,ibericum,"","",accepted,1,0.928
164526,47203,Lepidium ruderale,Narrow-leaved Pepperwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/48345093/medium.jpg,Lepidium ruderale,species,unconfirmed,1,exotic,ruderale,"","",accepted,1,0.424
164527,47203,Lepidium sativum,Garden Cress,species,https://static.inaturalist.org/photos/63303286/medium.jpg,Lepidium sativum,species,confirmed,1,exotic,sativum,"","",accepted,1,0
166114,52504,Papaver orientale,Oriental Poppy,species,https://static.inaturalist.org/photos/11548013/medium.jpg,Papaver orientale,species,new,0,exotic,orientale,"","",accepted,1,0.2
166466,156638,Pentaglottis sempervirens,Green Alkanet,species,https://inaturalist-open-data.s3.amazonaws.com/photos/124523689/medium.jpeg,Pentaglottis sempervirens,species,new,0,exotic,sempervirens,"","",accepted,1,0
166998,50636,Plantago bigelovii,Bigelow's Plantain,species,"",Plantago bigelovii,species,confirmed,1,native,bigelovii,"","",accepted,1,1
167957,54677,Rorippa amphibia,Amphibious Yellowcress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/74239377/medium.jpg,Rorippa amphibia,species,new,0,exotic,amphibia,"","",accepted,1,0.25
167973,54677,Rorippa sylvestris,Creeping Yellowcress,species,https://inaturalist-open-data.s3.amazonaws.com/photos/176124708/medium.jpg,Rorippa sylvestris,species,confirmed,1,exotic,sylvestris,"","",accepted,1,0.009
168242,53196,Rumex maritimus,Golden Dock,species,https://inaturalist-open-data.s3.amazonaws.com/photos/1135451/medium.jpg,Rumex maritimus,"",unconfirmed,1,unknown,maritimus,"","",accepted,1,0.626
168250,53196,Rumex sanguineus,Wood Dock,species,https://inaturalist-open-data.s3.amazonaws.com/photos/46419676/medium.jpg,Rumex sanguineus,species,confirmed,1,exotic,sanguineus,"","",accepted,1,0
168409,55737,Sanguisorba annua,Prairie Burnet,species,https://static.inaturalist.org/photos/1417215/medium.jpg,Poteridium annuum,species,unconfirmed,1,native,annua,"","",unaccepted,1,0.906
168479,55434,Saxifraga tridactylites,Rue-leaved Saxifrage,species,https://inaturalist-open-data.s3.amazonaws.com/photos/481262863/medium.jpeg,Saxifraga tridactylites,species,confirmed,1,exotic,tridactylites,"","",accepted,1,0
168858,72357,Sericocarpus rigidus,Columbian Whitetop Aster,species,https://inaturalist-open-data.s3.amazonaws.com/photos/87372574/medium.jpeg,Sericocarpus rigidus,species,confirmed,1,native,rigidus,"","",accepted,1,0
169021,49917,Sisyrinchium littorale,Alaska Blue-eyed-grass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/84649041/medium.jpg,Sisyrinchium littorale,species,confirmed,1,native,littorale,"","",accepted,1,0.047
170839,57185,Leymus × vancouverensis,Vancouver wildrye,hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/435339817/medium.jpeg,Leymus vancouverensis,hybrid,new,0,native,"","","",unaccepted,1,0.5
170971,47351,Prunus × pugetensis,Puget Sound cherry,hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/127715926/medium.jpg,Prunus pugetensis,"",new,1,unknown,"","","",invalid,1,0.165
181756,57170,Festuca ammobia,Sand Fescue,species,https://inaturalist-open-data.s3.amazonaws.com/photos/463473019/medium.jpg,Festuca ammobia,species,confirmed,1,native,ammobia,"","",accepted,1,0
181920,54570,Mentha × rotundifolia,Apple Mint,hybrid,https://inaturalist-open-data.s3.amazonaws.com/photos/577407/medium.jpg,Mentha rotundifolia,"",unconfirmed,1,exotic,"","","",invalid,1,0.23
204167,181942,Scorzoneroides autumnalis,Autumn Hawkbit,species,https://inaturalist-open-data.s3.amazonaws.com/photos/54354989/medium.jpg,Leontodon autumnalis,species,new,0,exotic,autumnalis,"","",unaccepted,1,0.167
204259,52701,Bromus rigidus,Ripgut Brome,species,https://inaturalist-open-data.s3.amazonaws.com/photos/4194440/medium.jpg,Bromus diandrus ssp. rigidus,subspecies,confirmed,1,exotic,rigidus,"","",unaccepted,1,0
204321,204212,Ficaria verna,lesser celandine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7034063/medium.jpg,Ficaria verna,species,new,1,exotic,verna,"","",accepted,1,0
