"","VRI2024_ID","FEATURE_ID_match","POLYGON_ID_match"
"13246",223458,NA,NA
"13247",223467,NA,NA
"13248",223476,NA,NA
"13249",223477,NA,NA
"13250",223481,NA,NA
"13251",223482,NA,NA
"13252",223483,NA,NA
"13253",223484,NA,NA
"13254",223488,NA,NA
"13255",223491,NA,NA
"13256",223497,NA,NA
"13257",223503,NA,NA
"13258",223505,NA,NA
"13259",223514,NA,NA
"13260",223515,NA,NA
"13261",223526,NA,NA
"13262",223532,NA,NA
"13263",223533,NA,NA
"13264",223534,NA,NA
"13265",223535,NA,NA
"13266",223540,NA,NA
"13267",223546,NA,NA
"13268",223547,NA,NA
"13269",223548,NA,NA
"13270",223549,NA,NA
"13271",223552,NA,NA
"13272",223561,NA,NA
"13273",223562,NA,NA
"13274",223575,NA,NA
"13275",223580,NA,NA
"13276",223581,NA,NA
"13277",223583,NA,NA
"13278",223587,NA,NA
"13279",223588,NA,NA
"13280",223589,NA,NA
"13281",223590,NA,NA
"13282",223591,NA,NA
"13283",223592,NA,NA
"13284",223593,NA,NA
"13285",223594,NA,NA
"13286",223600,NA,NA
"13287",223610,NA,NA
"13288",223613,NA,NA
"13289",223614,NA,NA
"13290",223616,NA,NA
"13291",223621,NA,NA
"13292",223624,NA,NA
"13293",223626,NA,NA
"13294",223630,NA,NA
"13295",223637,NA,NA
"13296",223640,NA,NA
"13297",223641,NA,NA
"13298",223642,NA,NA
"13299",223648,NA,NA
"13300",223653,NA,NA
"13301",223655,NA,NA
"13302",223656,NA,NA
"13303",223662,NA,NA
"13304",223665,NA,NA
"13305",223668,NA,NA
"13306",223669,NA,NA
"13307",223670,NA,NA
"13308",223676,NA,NA
"13309",223679,NA,NA
"13310",223689,NA,NA
"13311",223691,NA,NA
"13312",223694,NA,NA
"13313",223697,NA,NA
"13314",223698,NA,NA
"13315",223700,NA,NA
"13316",223704,NA,NA
"13317",223705,NA,NA
"13318",223706,NA,NA
"13319",223708,NA,NA
"13320",223711,NA,NA
"13321",223716,NA,NA
"13322",223725,NA,NA
"13323",223726,NA,NA
"13324",223727,NA,NA
"13325",223732,NA,NA
"13326",223733,NA,NA
"13327",223735,NA,NA
"13328",223748,NA,NA
"13329",223752,NA,NA
"13330",223753,NA,NA
"13331",223754,NA,NA
"13332",223763,NA,NA
"13333",223764,NA,NA
"13334",223775,NA,NA
"13335",223782,NA,NA
"13336",223789,NA,NA
"13337",223795,NA,NA
"13338",223796,NA,NA
"13339",223800,NA,NA
"13340",223801,NA,NA
"13341",223804,NA,NA
"13342",223807,NA,NA
"13343",223816,NA,NA
"13344",223819,NA,NA
"13345",223820,NA,NA
"13346",223825,NA,NA
"13347",223826,NA,NA
"13348",223828,NA,NA
"13349",223829,NA,NA
"13350",223830,NA,NA
"13351",223833,NA,NA
"13352",223834,NA,NA
"13353",223836,NA,NA
"13354",223840,NA,NA
"13355",223841,NA,NA
"13356",223842,NA,NA
"13357",223853,NA,NA
"13358",223859,NA,NA
"13359",223864,NA,NA
"13360",223866,NA,NA
"13361",223867,NA,NA
"13362",223871,NA,NA
"13363",223872,NA,NA
"13364",223875,NA,NA
"13365",223876,NA,NA
"13366",223877,NA,NA
"13367",223878,NA,NA
"13368",223879,NA,NA
"13369",223880,NA,NA
"13370",223881,NA,NA
"13371",223882,NA,NA
"13372",223883,NA,NA
"13373",223884,NA,NA
"13374",223885,NA,NA
"13375",223886,NA,NA
"13376",223887,NA,NA
"13377",223888,NA,NA
"13378",223889,NA,NA
"13379",223890,NA,NA
"13380",223891,NA,NA
"13381",223892,NA,NA
"13382",223897,NA,NA
"13383",223901,NA,NA
"13384",223905,NA,NA
"13385",223907,NA,NA
"13386",223909,NA,NA
"13387",223910,NA,NA
"13388",223915,NA,NA
"13389",223916,NA,NA
"13390",223918,NA,NA
"13391",223932,NA,NA
"13392",223940,NA,NA
"13393",223941,NA,NA
"13394",223942,NA,NA
"13395",223945,NA,NA
"13396",223955,NA,NA
"13397",223956,NA,NA
"13398",223957,NA,NA
"13399",223964,NA,NA
"13400",223967,NA,NA
"13401",223976,NA,NA
"13402",223977,NA,NA
"13403",223988,NA,NA
"13404",223991,NA,NA
"13405",223995,NA,NA
"13406",223996,NA,NA
"13407",223999,NA,NA
"13408",224002,NA,NA
"13409",224004,NA,NA
"13410",224005,NA,NA
"13411",224006,NA,NA
"13412",224007,NA,NA
"13413",224008,NA,NA
"13414",224011,NA,NA
"13415",224018,NA,NA
"13416",224020,NA,NA
"13417",224023,NA,NA
"13418",224024,NA,NA
"13419",224026,NA,NA
"13420",224027,NA,NA
"13421",224029,NA,NA
"13422",224032,NA,NA
"13423",224033,NA,NA
"13424",224034,NA,NA
"13425",224035,NA,NA
"13426",224044,NA,NA
"13427",224049,NA,NA
"13428",224051,NA,NA
"13429",224054,NA,NA
"13430",224058,NA,NA
"13431",224063,NA,NA
"13432",224064,NA,NA
"13433",224065,NA,NA
"13434",224066,NA,NA
"13435",224067,NA,NA
"13436",224068,NA,NA
"13437",224069,NA,NA
"13438",224070,NA,NA
"13439",224071,NA,NA
"13440",224072,NA,NA
"13441",224073,NA,NA
"13442",224086,NA,NA
"13443",224089,NA,NA
"13444",224095,NA,NA
"13445",224102,NA,NA
"13446",224103,NA,NA
"13447",224105,NA,NA
"13448",224106,NA,NA
"13449",224108,NA,NA
"13450",224109,NA,NA
"13451",224111,NA,NA
"13452",224116,NA,NA
"13453",224119,NA,NA
"13454",224129,NA,NA
"13455",224134,NA,NA
"13456",224135,NA,NA
"13457",224147,NA,NA
"13458",224152,NA,NA
"13459",224153,NA,NA
"13460",224154,NA,NA
"13461",224155,NA,NA
"13462",224156,NA,NA
"13463",224160,NA,NA
"13464",224166,NA,NA
"13465",224170,NA,NA
"13466",224172,NA,NA
"13467",224174,NA,NA
"13468",224177,NA,NA
"13469",224178,NA,NA
"13470",224179,NA,NA
"13471",224180,NA,NA
"13472",224182,NA,NA
"13473",224183,NA,NA
"13474",224184,NA,NA
"13475",224185,NA,NA
"13476",224186,NA,NA
"13477",224187,NA,NA
"13478",224192,NA,NA
"13479",224193,NA,NA
"13480",224194,NA,NA
"13481",224195,NA,NA
"13482",224196,NA,NA
"13483",224197,NA,NA
"13484",224200,NA,NA
"13485",224201,NA,NA
"13486",224202,NA,NA
"13487",224212,NA,NA
"13488",224213,NA,NA
"13489",224218,NA,NA
"13490",224220,NA,NA
"13491",224228,NA,NA
"13492",224230,NA,NA
"13493",224240,NA,NA
"13494",224242,NA,NA
"13495",224253,NA,NA
"13496",224255,NA,NA
"13497",224256,NA,NA
"13498",224257,NA,NA
"13499",224258,NA,NA
"13500",224260,NA,NA
"13501",224262,NA,NA
"13502",224266,NA,NA
"13503",224269,NA,NA
"13504",224271,NA,NA
"13505",224274,NA,NA
"13506",224276,NA,NA
"13507",224277,NA,NA
"13508",224278,NA,NA
"13509",224279,NA,NA
"13510",224281,NA,NA
"13511",224282,NA,NA
"13512",224286,NA,NA
"13513",224287,NA,NA
"13514",224290,NA,NA
"13515",224297,NA,NA
"13516",224303,NA,NA
"13517",224304,NA,NA
"13518",224305,NA,NA
"13519",224307,NA,NA
"13520",224311,NA,NA
"13521",224316,NA,NA
"13522",224317,NA,NA
"13523",224318,NA,NA
"13524",224322,NA,NA
"13525",224325,NA,NA
"13526",224327,NA,NA
"13527",224330,NA,NA
"13528",224331,NA,NA
"13529",224336,NA,NA
"13530",224337,NA,NA
"13531",224339,NA,NA
"13532",224353,NA,NA
"13533",224371,NA,NA
"13534",224376,NA,NA
"13535",224380,NA,NA
"13536",224386,NA,NA
"13537",224393,NA,NA
"13538",224394,NA,NA
"13539",224395,NA,NA
"13540",224396,NA,NA
"13541",224397,NA,NA
"13542",224399,NA,NA
"13543",224402,NA,NA
"13544",224404,NA,NA
"13545",224405,NA,NA
"13546",224408,NA,NA
"13547",224409,NA,NA
"13548",224410,NA,NA
"13549",224411,NA,NA
"13550",224412,NA,NA
"13551",224413,NA,NA
"13552",224414,NA,NA
"13553",224415,NA,NA
"13554",224416,NA,NA
"13555",224421,NA,NA
"13556",224422,NA,NA
"13557",224424,NA,NA
"13558",224425,NA,NA
"13559",224426,NA,NA
"13560",224427,NA,NA
"13561",224429,NA,NA
"13562",224432,NA,NA
"13563",224433,NA,NA
"13564",224435,NA,NA
"13565",224438,NA,NA
"13566",224439,NA,NA
"13567",224442,NA,NA
"13568",224449,NA,NA
"13569",224455,NA,NA
"13570",224462,NA,NA
"13571",224463,NA,NA
"13572",224464,NA,NA
"13573",224465,NA,NA
"13574",224469,NA,NA
"13575",224471,NA,NA
"13576",224472,NA,NA
"13577",224475,NA,NA
"13578",224478,NA,NA
"13579",224490,NA,NA
"13580",224494,NA,NA
"13581",224495,NA,NA
"13582",224502,NA,NA
"13583",224503,NA,NA
"13584",224506,NA,NA
"13585",224512,NA,NA
"13586",224515,NA,NA
"13587",224517,NA,NA
"13588",224525,NA,NA
"13589",224527,NA,NA
"13590",224529,NA,NA
"13591",224534,NA,NA
"13592",224536,NA,NA
"13593",224537,NA,NA
"13594",224538,NA,NA
"13595",224539,NA,NA
"13596",224540,NA,NA
"13597",224541,NA,NA
"13598",224543,NA,NA
"13599",224547,NA,NA
"13600",224566,NA,NA
"13601",224567,NA,NA
"13602",224570,NA,NA
"13603",224573,NA,NA
"13604",224574,NA,NA
"13605",224575,NA,NA
"13606",224576,NA,NA
"13607",224578,NA,NA
"13608",224582,NA,NA
"13609",224584,NA,NA
"13610",224586,NA,NA
"13611",224590,NA,NA
"13612",224592,NA,NA
"13613",224593,NA,NA
"13614",224595,NA,NA
"13615",224598,NA,NA
"13616",224603,NA,NA
"13617",224604,NA,NA
"13618",224609,NA,NA
"13619",224610,NA,NA
"13620",224619,NA,NA
"13621",224622,NA,NA
"13622",224623,NA,NA
"13623",224625,NA,NA
"13624",224626,NA,NA
"13625",224628,NA,NA
"13626",224652,NA,NA
"13627",224653,NA,NA
"13628",224654,NA,NA
"13629",224659,NA,NA
"13630",224660,NA,NA
"13631",224664,NA,NA
"13632",224666,NA,NA
"13633",224676,NA,NA
"13634",224688,NA,NA
"13635",224690,NA,NA
"13636",224696,NA,NA
"13637",224698,NA,NA
"13638",224701,NA,NA
"13639",224702,NA,NA
"13640",224703,NA,NA
"13641",224705,NA,NA
"13642",224717,NA,NA
"13643",224719,NA,NA
"13644",224721,NA,NA
"13645",224725,NA,NA
"13646",224726,NA,NA
"13647",224730,NA,NA
"13648",224739,NA,NA
"13649",224741,NA,NA
"13650",224742,NA,NA
"13651",224747,NA,NA
"13652",224749,NA,NA
"13653",224751,NA,NA
"13654",224753,NA,NA
"13655",224755,NA,NA
"13656",224758,NA,NA
"13657",224761,NA,NA
"13658",224775,NA,NA
"13659",224776,NA,NA
"13660",224777,NA,NA
"13661",224780,NA,NA
"13662",224788,NA,NA
"13663",224794,NA,NA
"13664",224796,NA,NA
"13665",224798,NA,NA
"13666",224802,NA,NA
"13667",224805,NA,NA
"13668",224809,NA,NA
"13669",224811,NA,NA
"13670",224812,NA,NA
"13671",224813,NA,NA
"13672",224820,NA,NA
"13673",224822,NA,NA
"13674",224824,NA,NA
"13675",224825,NA,NA
"13676",224828,NA,NA
"13677",224830,NA,NA
"13678",224831,NA,NA
"13679",224832,NA,NA
"13680",224837,NA,NA
"13681",224838,NA,NA
"13682",224844,NA,NA
"13683",224847,NA,NA
"13684",224850,NA,NA
"13685",224851,NA,NA
"13686",224855,NA,NA
"13687",224856,NA,NA
"13688",224857,NA,NA
"13689",224858,NA,NA
"13690",224861,NA,NA
"13691",224871,NA,NA
"13692",224872,NA,NA
"13693",224873,NA,NA
"13694",224882,NA,NA
"13695",224885,NA,NA
"13696",224891,NA,NA
"13697",224893,NA,NA
"13698",224904,NA,NA
"13699",224916,NA,NA
"13700",224925,NA,NA
"13701",224926,NA,NA
"13702",224931,NA,NA
"13703",224932,NA,NA
"13704",224938,NA,NA
"13705",224941,NA,NA
"13706",224942,NA,NA
"13707",224943,NA,NA
"13708",224947,NA,NA
"13709",224948,NA,NA
"13710",224950,NA,NA
"13711",224952,NA,NA
"13712",224956,NA,NA
"13713",224959,NA,NA
"13714",224960,NA,NA
"13715",224962,NA,NA
"13716",224965,NA,NA
"13717",224968,NA,NA
"13718",224973,NA,NA
"13719",224978,NA,NA
"13720",224980,NA,NA
"13721",224991,NA,NA
"13722",225000,NA,NA
"13723",225006,NA,NA
"13724",225014,NA,NA
"13725",225020,NA,NA
"13726",225021,NA,NA
"13727",225022,NA,NA
"13728",225023,NA,NA
"13729",225024,NA,NA
"13730",225025,NA,NA
"13731",225026,NA,NA
"13732",225027,NA,NA
"13733",225028,NA,NA
"13734",225029,NA,NA
"13735",225030,NA,NA
"13736",225031,NA,NA
"13737",225034,NA,NA
"13738",225035,NA,NA
"13739",225056,NA,NA
"13740",225059,NA,NA
"13741",225060,NA,NA
"13742",225066,NA,NA
"13743",225067,NA,NA
"13744",225070,NA,NA
"13745",225072,NA,NA
"13746",225074,NA,NA
"13747",225077,NA,NA
"13748",225079,NA,NA
"13749",225082,NA,NA
"13750",225083,NA,NA
"13751",225085,NA,NA
"13752",225089,NA,NA
"13753",225091,NA,NA
"13754",225092,NA,NA
"13755",225093,NA,NA
"13756",225094,NA,NA
"13757",225095,NA,NA
"13758",225096,NA,NA
"13759",225097,NA,NA
"13760",225099,NA,NA
"13761",225101,NA,NA
"13762",225105,NA,NA
"13763",225110,NA,NA
"13764",225111,NA,NA
"13765",225112,NA,NA
"13766",225113,NA,NA
"13767",225114,NA,NA
"13768",225115,NA,NA
"13769",225120,NA,NA
"13770",225121,NA,NA
"13771",225123,NA,NA
"13772",225125,NA,NA
"13773",225134,NA,NA
"13774",225137,NA,NA
"13775",225140,NA,NA
"13776",225159,NA,NA
"13777",225165,NA,NA
"13778",225168,NA,NA
"13779",225172,NA,NA
"13780",225175,NA,NA
"13781",225178,NA,NA
"13782",225181,NA,NA
"13783",225184,NA,NA
"13784",225191,NA,NA
"13785",225193,NA,NA
"13786",225195,NA,NA
"13787",225197,NA,NA
"13788",225199,NA,NA
"13789",225200,NA,NA
"13790",225216,NA,NA
"13791",225217,NA,NA
"13792",225218,NA,NA
"13793",225220,NA,NA
"13794",225227,NA,NA
"13795",225228,NA,NA
"13796",225231,NA,NA
"13797",225234,NA,NA
"13798",225237,NA,NA
"13799",225238,NA,NA
"13800",225244,NA,NA
"13801",225248,NA,NA
"13802",225252,NA,NA
"13803",225256,NA,NA
"13804",225257,NA,NA
"13805",225258,NA,NA
"13806",225259,NA,NA
"13807",225263,NA,NA
"13808",225264,NA,NA
"13809",225272,NA,NA
"13810",225274,NA,NA
"13811",225275,NA,NA
"13812",225276,NA,NA
"13813",225277,NA,NA
"13814",225278,NA,NA
"13815",225279,NA,NA
"13816",225280,NA,NA
"13817",225281,NA,NA
"13818",225282,NA,NA
"13819",225284,NA,NA
"13820",225285,NA,NA
"13821",225287,NA,NA
"13822",225291,NA,NA
"13823",225294,NA,NA
"13824",225296,NA,NA
"13825",225302,NA,NA
"13826",225305,NA,NA
"13827",225306,NA,NA
"13828",225307,NA,NA
"13829",225315,NA,NA
"13830",225316,NA,NA
"13831",225324,NA,NA
"13832",225325,NA,NA
"13833",225330,NA,NA
"13834",225332,NA,NA
"13835",225335,NA,NA
"13836",225343,NA,NA
"13837",225344,NA,NA
"13838",225347,NA,NA
"13839",225349,NA,NA
"13840",225353,NA,NA
"13841",225354,NA,NA
"13842",225355,NA,NA
"13843",225356,NA,NA
"13844",225357,NA,NA
"13845",225362,NA,NA
"13846",225367,NA,NA
"13847",225370,NA,NA
"13848",225372,NA,NA
"13849",225376,NA,NA
"13850",225377,NA,NA
"13851",225379,NA,NA
"13852",225380,NA,NA
"13853",225381,NA,NA
"13854",225400,NA,NA
"13855",225407,NA,NA
"13856",225408,NA,NA
"13857",225415,NA,NA
"13858",225419,NA,NA
"13859",225423,NA,NA
"13860",225424,NA,NA
"13861",225426,NA,NA
"13862",225429,NA,NA
"13863",225431,NA,NA
"13864",225447,NA,NA
"13865",225451,NA,NA
"13866",225455,NA,NA
"13867",225459,NA,NA
"13868",225466,NA,NA
"13869",225467,NA,NA
"13870",225469,NA,NA
"13871",225470,NA,NA
"13872",225471,NA,NA
"13873",225472,NA,NA
"13874",225473,NA,NA
"13875",225474,NA,NA
"13876",225475,NA,NA
"13877",225476,NA,NA
"13878",225477,NA,NA
"13879",225478,NA,NA
"13880",225485,NA,NA
"13881",225495,NA,NA
"13882",225511,NA,NA
"13883",225517,NA,NA
"13884",225524,NA,NA
"13885",225525,NA,NA
"13886",225536,NA,NA
"13887",225537,NA,NA
"13888",225544,NA,NA
"13889",225549,NA,NA
"13890",225554,NA,NA
"13891",225556,NA,NA
"13892",225557,NA,NA
"13893",225566,NA,NA
"13894",225575,NA,NA
"13895",225578,NA,225578
"13896",225580,NA,NA
"13897",225581,NA,NA
"13898",225583,NA,NA
"13899",225586,NA,NA
"13900",225587,NA,NA
"13901",225594,NA,NA
"13902",225609,NA,NA
"13903",225614,NA,NA
"13904",225616,NA,NA
"13905",225619,NA,NA
"13906",225620,NA,NA
"13907",225621,NA,NA
"13908",225622,NA,NA
"13909",225623,NA,NA
"13910",225629,NA,NA
"13911",225634,NA,NA
"13912",225640,NA,NA
"13913",225641,NA,NA
"13914",225650,NA,NA
"13915",225651,NA,NA
"13916",225658,NA,NA
"13917",225661,NA,NA
"13918",225663,NA,NA
"13919",225664,NA,NA
"13920",225666,NA,NA
"13921",225670,NA,NA
"13922",225671,NA,NA
"13923",225672,NA,NA
"13924",225676,NA,NA
"13925",225678,NA,NA
"13926",225686,NA,NA
"13927",225687,NA,NA
"13928",225689,NA,NA
"13929",225694,NA,NA
"13930",225703,NA,NA
"13931",225705,NA,NA
"13932",225708,NA,NA
"13933",225709,NA,NA
"13934",225711,NA,NA
"13935",225713,NA,NA
"13936",225717,NA,NA
"13937",225718,NA,NA
"13938",225720,NA,NA
"13939",225733,NA,NA
"13940",225735,NA,NA
"13941",225743,NA,NA
"13942",225744,NA,NA
"13943",225749,NA,NA
"13944",225752,NA,NA
"13945",225753,NA,NA
"13946",225759,NA,NA
"13947",225760,NA,NA
"13948",225761,NA,NA
"13949",225762,NA,NA
"13950",225763,NA,NA
"13951",225764,NA,NA
"13952",225766,NA,NA
"13953",225773,NA,NA
"13954",225778,NA,NA
"13955",225780,NA,NA
"13956",225786,NA,NA
"13957",225788,NA,NA
"13958",225790,NA,NA
"13959",225791,NA,NA
"13960",225792,NA,NA
"13961",225793,NA,NA
"13962",225794,NA,NA
"13963",225796,NA,NA
"13964",225801,NA,NA
"13965",225810,NA,NA
"13966",225812,NA,NA
"13967",225814,NA,NA
"13968",225815,NA,NA
"13969",225822,NA,NA
"13970",225825,NA,NA
"13971",225833,NA,NA
"13972",225834,NA,NA
"13973",225835,NA,NA
"13974",225837,NA,NA
"13975",225838,NA,NA
"13976",225841,NA,NA
"13977",225844,NA,NA
"13978",225854,NA,NA
"13979",225857,NA,NA
"13980",225858,NA,NA
"13981",225860,NA,NA
"13982",225861,NA,NA
"13983",225863,NA,NA
"13984",225872,NA,NA
"13985",225878,NA,NA
"13986",225882,NA,NA
"13987",225885,NA,NA
"13988",225891,NA,NA
"13989",225898,NA,NA
"13990",225899,NA,NA
"13991",225904,NA,NA
"13992",225909,NA,NA
"13993",225913,NA,NA
"13994",225914,NA,NA
"13995",225915,NA,NA
"13996",225916,NA,NA
"13997",225921,NA,NA
"13998",225922,NA,NA
"13999",225923,NA,NA
"14000",225924,NA,NA
"14001",225927,NA,NA
"14002",225928,NA,NA
"14003",225929,NA,NA
"14004",225930,NA,NA
"14005",225933,NA,NA
"14006",225935,NA,NA
"14007",225936,NA,NA
"14008",225937,NA,NA
"14009",225938,NA,NA
"14010",225939,NA,NA
"14011",225940,NA,NA
"14012",225942,NA,NA
"14013",225943,NA,NA
"14014",225945,NA,NA
"14015",225947,NA,NA
"14016",225948,NA,NA
"14017",225951,NA,NA
"14018",225955,NA,NA
"14019",225957,NA,NA
"14020",225958,NA,NA
"14021",225964,NA,NA
"14022",225965,NA,NA
"14023",225966,NA,NA
"14024",225975,NA,NA
"14025",225976,NA,NA
"14026",225983,NA,NA
"14027",225985,NA,NA
"14028",225999,NA,NA
"14029",226005,NA,NA
"14030",226007,NA,NA
"14031",226013,NA,NA
"14032",226021,NA,NA
"14033",226028,NA,NA
"14034",226029,NA,NA
"14035",226030,NA,NA
"14036",226034,NA,NA
"14037",226038,NA,NA
"14038",226048,NA,NA
"14039",226054,NA,NA
"14040",226061,NA,NA
"14041",226062,NA,NA
"14042",226067,NA,NA
"14043",226069,NA,NA
"14044",226072,NA,NA
"14045",226075,NA,NA
"14046",226078,NA,NA
"14047",226079,NA,NA
"14048",226081,NA,NA
"14049",226094,NA,NA
"14050",226095,NA,NA
"14051",226097,NA,NA
"14052",226102,NA,NA
"14053",226104,NA,NA
"14054",226112,NA,NA
"14055",226115,NA,NA
"14056",226116,NA,NA
"14057",226117,NA,NA
"14058",226119,NA,NA
"14059",226120,NA,NA
"14060",226121,NA,NA
"14061",226126,NA,NA
"14062",226127,NA,NA
"14063",226130,NA,NA
"14064",226131,NA,NA
"14065",226132,NA,NA
"14066",226136,NA,NA
"14067",226140,NA,NA
"14068",226145,NA,NA
"14069",226146,NA,NA
"14070",226150,NA,NA
"14071",226159,NA,NA
"14072",226167,NA,NA
"14073",226169,NA,NA
"14074",226170,NA,NA
"14075",226176,NA,NA
"14076",226178,NA,NA
"14077",226179,NA,NA
"14078",226181,NA,NA
"14079",226182,NA,NA
"14080",226186,NA,NA
"14081",226187,NA,NA
"14082",226190,NA,NA
"14083",226192,NA,NA
"14084",226197,NA,NA
"14085",226204,NA,NA
"14086",226216,NA,NA
"14087",226218,NA,NA
"14088",226221,NA,NA
"14089",226223,NA,NA
"14090",226224,NA,NA
"14091",226226,NA,NA
"14092",226232,NA,NA
"14093",226234,NA,NA
"14094",226235,NA,NA
"14095",226236,NA,NA
"14096",226248,NA,NA
"14097",226250,NA,NA
"14098",226252,NA,NA
"14099",226256,NA,NA
"14100",226258,NA,NA
"14101",226261,NA,NA
"14102",226264,NA,NA
"14103",226270,NA,NA
"14104",226271,NA,NA
"14105",226272,NA,NA
"14106",226277,NA,NA
"14107",226278,NA,NA
"14108",226279,NA,NA
"14109",226280,NA,NA
"14110",226281,NA,NA
"14111",226282,NA,NA
"14112",226283,NA,NA
"14113",226284,NA,NA
"14114",226288,NA,NA
"14115",226291,NA,NA
"14116",226296,NA,NA
"14117",226299,NA,NA
"14118",226309,NA,NA
"14119",226312,NA,NA
"14120",226315,NA,NA
"14121",226317,NA,NA
"14122",226319,NA,NA
"14123",226321,NA,NA
"14124",226323,NA,NA
"14125",226327,NA,NA
"14126",226330,NA,NA
"14127",226335,NA,NA
"14128",226336,NA,NA
"14129",226343,NA,NA
"14130",226344,NA,NA
"14131",226345,NA,NA
"14132",226347,NA,NA
"14133",226348,NA,NA
"14134",226349,NA,NA
"14135",226350,NA,NA
"14136",226351,NA,NA
"14137",226354,NA,NA
"14138",226356,NA,NA
"14139",226357,NA,NA
"14140",226358,NA,NA
"14141",226359,NA,NA
"14142",226363,NA,NA
"14143",226365,NA,NA
"14144",226366,NA,NA
"14145",226372,NA,NA
"14146",226375,NA,NA
"14147",226379,NA,NA
"14148",226381,NA,NA
"14149",226382,NA,NA
"14150",226383,NA,NA
"14151",226384,NA,NA
"14152",226397,NA,NA
"14153",226415,NA,NA
"14154",226416,NA,NA
"14155",226421,NA,NA
"14156",226422,NA,NA
"14157",226423,NA,NA
"14158",226425,NA,NA
"14159",226426,NA,NA
"14160",226427,NA,NA
"14161",226429,NA,NA
"14162",226432,NA,NA
"14163",226434,NA,NA
"14164",226438,NA,NA
"14165",226441,NA,NA
"14166",226443,NA,NA
"14167",226444,NA,NA
"14168",226446,NA,NA
"14169",226470,NA,NA
"14170",226471,NA,NA
"14171",226475,NA,NA
"14172",226476,NA,NA
"14173",226477,NA,NA
"14174",226478,NA,NA
"14175",226479,NA,NA
"14176",226480,NA,NA
"14177",226483,NA,NA
"14178",226484,NA,226484
"14179",226485,NA,NA
"14180",226490,NA,NA
"14181",226492,NA,NA
"14182",226493,NA,NA
"14183",226494,NA,NA
"14184",226501,NA,NA
"14185",226504,NA,NA
"14186",226511,NA,NA
"14187",226522,NA,NA
"14188",226523,NA,NA
"14189",226525,NA,NA
"14190",226531,NA,NA
"14191",226533,NA,NA
"14192",226537,NA,NA
"14193",226539,NA,NA
"14194",226540,NA,NA
"14195",226542,NA,NA
"14196",226543,NA,NA
"14197",226546,NA,NA
"14198",226552,NA,NA
"14199",226553,NA,NA
"14200",226557,NA,NA
"14201",226568,NA,NA
"14202",226569,NA,NA
"14203",226572,NA,NA
"14204",226573,NA,NA
"14205",226574,NA,NA
"14206",226577,NA,NA
"14207",226578,NA,NA
"14208",226591,NA,NA
"14209",226600,NA,NA
"14210",226611,NA,NA
"14211",226616,NA,NA
"14212",226624,NA,NA
"14213",226626,NA,NA
"14214",226627,NA,NA
"14215",226631,NA,NA
"14216",226639,NA,NA
"14217",226642,NA,NA
"14218",226649,NA,NA
"14219",226658,NA,NA
"14220",226659,NA,NA
"14221",226660,NA,NA
"14222",226662,NA,NA
"14223",226664,NA,NA
"14224",226665,NA,NA
"14225",226666,NA,NA
"14226",226667,NA,NA
"14227",226669,NA,NA
"14228",226672,NA,NA
"14229",226681,NA,NA
"14230",226684,NA,NA
"14231",226685,NA,NA
"14232",226686,NA,NA
"14233",226687,NA,NA
"14234",226688,NA,NA
"14235",226690,NA,NA
"14236",226693,NA,NA
"14237",226694,NA,NA
"14238",226695,NA,NA
"14239",226703,NA,NA
"14240",226704,NA,NA
"14241",226708,NA,NA
"14242",226709,NA,NA
"14243",226712,NA,NA
"14244",226713,NA,NA
"14245",226716,NA,NA
"14246",226717,NA,NA
"14247",226718,NA,NA
"14248",226721,NA,NA
"14249",226723,NA,NA
"14250",226724,NA,NA
"14251",226725,NA,NA
"14252",226726,NA,NA
"14253",226727,NA,NA
"14254",226729,NA,NA
"14255",226730,NA,NA
"14256",226734,NA,NA
"14257",226737,NA,NA
"14258",226739,NA,NA
"14259",226740,NA,NA
"14260",226742,NA,NA
"14261",226743,NA,NA
"14262",226744,NA,NA
"14263",226757,NA,NA
"14264",226764,NA,NA
"14265",226770,NA,NA
"14266",226771,NA,NA
"14267",226772,NA,NA
"14268",226774,NA,NA
"14269",226776,NA,NA
"14270",226777,NA,NA
"14271",226787,NA,NA
"14272",226792,NA,NA
"14273",226796,NA,NA
"14274",226800,NA,NA
"14275",226805,NA,NA
"14276",226806,NA,NA
"14277",226807,NA,NA
"14278",226808,NA,NA
"14279",226809,NA,NA
"14280",226816,NA,NA
"14281",226817,NA,NA
"14282",226818,NA,NA
"14283",226819,NA,NA
"14284",226820,NA,NA
"14285",226822,NA,NA
"14286",226824,NA,NA
"14287",226827,NA,NA
"14288",226837,NA,NA
"14289",226838,NA,NA
"14290",226839,NA,NA
"14291",226847,NA,NA
"14292",226851,NA,NA
"14293",226852,NA,NA
"14294",226855,NA,NA
"14295",226856,NA,NA
"14296",226857,NA,NA
"14297",226859,NA,NA
"14298",226860,NA,NA
"14299",226861,NA,NA
"14300",226862,NA,NA
"14301",226865,NA,NA
"14302",226866,NA,NA
"14303",226867,NA,NA
"14304",226868,NA,NA
"14305",226870,NA,NA
"14306",226872,NA,NA
"14307",226877,NA,NA
"14308",226885,NA,NA
"14309",226889,NA,NA
"14310",226891,NA,NA
"14311",226893,NA,NA
"14312",226896,NA,NA
"14313",226899,NA,NA
"14314",226912,NA,NA
"14315",226915,NA,NA
"14316",226916,NA,NA
"14317",226918,NA,NA
"14318",226927,NA,NA
"14319",226935,NA,NA
